t,x1,y1,vx1,vy1,x2,y2,vx2,vy2,E
2.545000000000000,-0.544877522139812,0.007629018343125,-0.013171724954634,-0.469875329507270,0.544877522139812,-0.007629018343125,0.013171724954634,0.469875329507270,-0.696591161187637
2.546000000000000,-0.544890693864767,0.007159143013618,-0.012329914084379,-0.469887115991956,0.544890693864767,-0.007159143013618,0.012329914084379,0.469887115991956,-0.696590111249751
2.547000000000000,-0.544903023778851,0.006689255897626,-0.011488114354673,-0.469898176126991,0.544903023778851,-0.006689255897626,0.011488114354673,0.469898176126991,-0.696589061349420
2.548000000000000,-0.544914511893206,0.006219357721499,-0.010646325043062,-0.469908509973330,0.544914511893206,-0.006219357721499,0.010646325043062,0.469908509973330,-0.696588011484183
2.549000000000000,-0.544925158218249,0.005749449211526,-0.009804545427121,-0.469918117587809,0.544925158218249,-0.005749449211526,0.009804545427121,0.469918117587809,-0.696586961651578
2.550000000000000,-0.544934962763676,0.005279531093938,-0.008962774784454,-0.469926999023149,0.544934962763676,-0.005279531093938,0.008962774784454,0.469926999023149,-0.696585911849145
2.551000000000000,-0.544943925538461,0.004809604094915,-0.008121012392693,-0.469935154327955,0.544943925538461,-0.004809604094915,0.008121012392693,0.469935154327955,-0.696584862074422
2.552000000000000,-0.544952046550853,0.004339668940587,-0.007279257529491,-0.469942583546719,0.544952046550853,-0.004339668940587,0.007279257529491,0.469942583546719,-0.696583812324950
2.553000000000000,-0.544959325808383,0.003869726357040,-0.006437509472531,-0.469949286719818,0.544959325808383,-0.003869726357040,0.006437509472531,0.469949286719818,-0.696582762598267
2.554000000000000,-0.544965763317856,0.003399777070320,-0.005595767499515,-0.469955263883516,0.544965763317856,-0.003399777070320,0.005595767499515,0.469955263883516,-0.696581712891915
2.555000000000000,-0.544971359085355,0.002929821806437,-0.004754030888167,-0.469960515069963,0.544971359085355,-0.002929821806437,0.004754030888167,0.469960515069963,-0.696580663203433
2.556000000000000,-0.544976113116243,0.002459861291367,-0.003912298916234,-0.469965040307199,0.544976113116243,-0.002459861291367,0.003912298916234,0.469965040307199,-0.696579613530363
2.557000000000000,-0.544980025415159,0.001989896251060,-0.003070570861478,-0.469968839619150,0.544980025415159,-0.001989896251060,0.003070570861478,0.469968839619150,-0.696578563870244
