t,x,v
17.097,-0.147963,-1.56573
17.098,-0.149526,-1.56253
17.099,-0.151085,-1.5593
17.1,-0.152641,-1.55602
17.101,-0.154194,-1.55271
17.102,-0.155743,-1.54937
17.103,-0.157289,-1.54598
17.104,-0.158832,-1.54255
17.105,-0.160371,-1.53909
17.106,-0.161906,-1.53559
17.107,-0.163438,-1.53205
17.108,-0.164967,-1.52848
17.109,-0.166492,-1.52486
17.11,-0.168013,-1.52121
17.111,-0.169531,-1.51752
17.112,-0.171044,-1.5138
17.113,-0.172554,-1.51004
17.114,-0.174061,-1.50624
17.115,-0.175563,-1.5024
17.116,-0.177062,-1.49852
17.117,-0.178556,-1.49461
17.118,-0.180047,-1.49066
17.119,-0.181533,-1.48668
17.12,-0.183016,-1.48265
17.121,-0.184495,-1.47859
17.122,-0.185969,-1.4745
17.123,-0.18744,-1.47037
17.124,-0.188906,-1.4662
17.125,-0.190368,-1.46199
17.126,-0.191826,-1.45775
17.127,-0.193279,-1.45347
17.128,-0.194728,-1.44916
17.129,-0.196173,-1.44481
17.13,-0.197613,-1.44043
17.131,-0.199049,-1.436
17.132,-0.200481,-1.43155
17.133,-0.201908,-1.42705
17.134,-0.203331,-1.42253
17.135,-0.204748,-1.41796
17.136,-0.206162,-1.41336
17.137,-0.207571,-1.40873
17.138,-0.208975,-1.40406
17.139,-0.210374,-1.39936
17.14,-0.211769,-1.39462
17.141,-0.213158,-1.38984
17.142,-0.214543,-1.38503
17.143,-0.215924,-1.38019
17.144,-0.217299,-1.37531
17.145,-0.218669,-1.3704
17.146,-0.220035,-1.36545
17.147,-0.221395,-1.36047
17.148,-0.222751,-1.35546
17.149,-0.224101,-1.35041
17.15,-0.225446,-1.34532
17.151,-0.226787,-1.34021
17.152,-0.228122,-1.33506
17.153,-0.229452,-1.32987
17.154,-0.230776,-1.32465
17.155,-0.232096,-1.3194
17.156,-0.23341,-1.31412
17.157,-0.234719,-1.3088
17.158,-0.236022,-1.30345
17.159,-0.23732,-1.29807
17.16,-0.238613,-1.29265
17.161,-0.2399,-1.2872
17.162,-0.241182,-1.28172
17.163,-0.242458,-1.27621
17.164,-0.243729,-1.27066
17.165,-0.244994,-1.26509
17.166,-0.246253,-1.25948
17.167,-0.247507,-1.25384
17.168,-0.248755,-1.24816
17.169,-0.249998,-1.24246
17.17,-0.251234,-1.23672
17.171,-0.252465,-1.23095
17.172,-0.25369,-1.22515
17.173,-0.25491,-1.21932
17.174,-0.256123,-1.21346
17.175,-0.257331,-1.20757
17.176,-0.258532,-1.20164
17.177,-0.259728,-1.19569
17.178,-0.260918,-1.18971
17.179,-0.262102,-1.18369
17.18,-0.263279,-1.17765
17.181,-0.264451,-1.17157
17.182,-0.265616,-1.16547
17.183,-0.266776,-1.15933
17.184,-0.267929,-1.15317
17.185,-0.269076,-1.14697
17.186,-0.270216,-1.14075
17.187,-0.271351,-1.1345
17.188,-0.272479,-1.12821
17.189,-0.273601,-1.1219
17.19,-0.274717,-1.11556
17.191,-0.275826,-1.10919
17.192,-0.276929,-1.1028
17.193,-0.278025,-1.09637
17.194,-0.279115,-1.08992
17.195,-0.280198,-1.08343
17.196,-0.281275,-1.07692
17.197,-0.282346,-1.07039
17.198,-0.283409,-1.06382
17.199,-0.284467,-1.05723
17.2,-0.285517,-1.05061
17.201,-0.286561,-1.04396
17.202,-0.287599,-1.03728
17.203,-0.288629,-1.03058
17.204,-0.289653,-1.02385
17.205,-0.29067,-1.0171
17.206,-0.29168,-1.01032
17.207,-0.292684,-1.00351
17.208,-0.293681,-0.996674
17.209,-0.29467,-0.989813
17.21,-0.295653,-0.982927
17.211,-0.296629,-0.976015
17.212,-0.297598,-0.969077
17.213,-0.29856,-0.962114
17.214,-0.299516,-0.955126
17.215,-0.300464,-0.948113
17.216,-0.301405,-0.941074
17.217,-0.302339,-0.934011
17.218,-0.303266,-0.926924
17.219,-0.304186,-0.919811
17.22,-0.305098,-0.912675
17.221,-0.306004,-0.905515
17.222,-0.306902,-0.89833
17.223,-0.307793,-0.891122
17.224,-0.308677,-0.88389
17.225,-0.309554,-0.876634
17.226,-0.310423,-0.869356
17.227,-0.311285,-0.862054
17.228,-0.31214,-0.854729
17.229,-0.312987,-0.847381
17.23,-0.313827,-0.840011
17.231,-0.31466,-0.832619
17.232,-0.315485,-0.825204
17.233,-0.316303,-0.817767
17.234,-0.317113,-0.810307
17.235,-0.317916,-0.802827
17.236,-0.318711,-0.795324
17.237,-0.319499,-0.7878
17.238,-0.320279,-0.780255
17.239,-0.321052,-0.772689
17.24,-0.321817,-0.765102
17.241,-0.322575,-0.757494
17.242,-0.323324,-0.749866
17.243,-0.324067,-0.742217
17.244,-0.324801,-0.734548
17.245,-0.325528,-0.726859
17.246,-0.326247,-0.71915
17.247,-0.326959,-0.711422
17.248,-0.327662,-0.703674
17.249,-0.328358,-0.695907
17.25,-0.329046,-0.68812
17.251,-0.329727,-0.680315
17.252,-0.330399,-0.672491
17.253,-0.331064,-0.664648
17.254,-0.331721,-0.656787
17.255,-0.33237,-0.648908
17.256,-0.333011,-0.64101
17.257,-0.333644,-0.633095
17.258,-0.334269,-0.625162
17.259,-0.334886,-0.617212
17.26,-0.335495,-0.609244
17.261,-0.336097,-0.60126
17.262,-0.33669,-0.593258
17.263,-0.337275,-0.58524
17.264,-0.337852,-0.577205
17.265,-0.338421,-0.569153
17.266,-0.338982,-0.561086
17.267,-0.339535,-0.553002
17.268,-0.34008,-0.544903
17.269,-0.340617,-0.536788
17.27,-0.341146,-0.528658
17.271,-0.341666,-0.520512
17.272,-0.342179,-0.512352
17.273,-0.342683,-0.504177
17.274,-0.343179,-0.495986
17.275,-0.343667,-0.487782
17.276,-0.344146,-0.479563
17.277,-0.344618,-0.471331
17.278,-0.345081,-0.463084
17.279,-0.345535,-0.454824
17.28,-0.345982,-0.44655
17.281,-0.34642,-0.438263
17.282,-0.34685,-0.429962
17.283,-0.347272,-0.421649
17.284,-0.347685,-0.413323
17.285,-0.34809,-0.404985
17.286,-0.348487,-0.396634
17.287,-0.348875,-0.388272
17.288,-0.349255,-0.379897
17.289,-0.349626,-0.371511
17.29,-0.34999,-0.363113
17.291,-0.350344,-0.354704
17.292,-0.350691,-0.346283
17.293,-0.351028,-0.337852
17.294,-0.351358,-0.32941
17.295,-0.351679,-0.320958
17.296,-0.351991,-0.312495
17.297,-0.352295,-0.304022
17.298,-0.352591,-0.295539
17.299,-0.352878,-0.287047
17.3,-0.353156,-0.278545
17.301,-0.353426,-0.270033
17.302,-0.353688,-0.261513
17.303,-0.353941,-0.252984
17.304,-0.354185,-0.244446
17.305,-0.354421,-0.235899
17.306,-0.354649,-0.227344
17.307,-0.354867,-0.218781
17.308,-0.355078,-0.21021
17.309,-0.355279,-0.201632
17.31,-0.355472,-0.193046
17.311,-0.355657,-0.184453
17.312,-0.355833,-0.175853
17.313,-0.356,-0.167245
17.314,-0.356159,-0.158632
17.315,-0.356309,-0.150011
17.316,-0.35645,-0.141385
17.317,-0.356583,-0.132752
17.318,-0.356707,-0.124114
17.319,-0.356822,-0.11547
17.32,-0.356929,-0.106821
17.321,-0.357027,-0.0981662
17.322,-0.357117,-0.0895067
17.323,-0.357198,-0.0808424
17.324,-0.35727,-0.0721735
17.325,-0.357333,-0.0635002
17.326,-0.357388,-0.0548228
17.327,-0.357434,-0.0461414
17.328,-0.357472,-0.0374562
17.329,-0.3575,-0.0287676
17.33,-0.357521,-0.0200756
17.331,-0.357532,-0.0113805
17.332,-0.357535,-0.00268251
17.333,-0.357529,0.00601818
17.334,-0.357514,0.0147214
17.335,-0.35749,0.0234268
17.336,-0.357458,0.0321343
17.337,-0.357417,0.0408437
17.338,-0.357368,0.0495547
17.339,-0.35731,0.0582671
17.34,-0.357243,0.0669808
17.341,-0.357167,0.0756954
17.342,-0.357083,0.0844109
17.343,-0.356989,0.0931269
17.344,-0.356888,0.101843
17.345,-0.356777,0.11056
17.346,-0.356658,0.119276
17.347,-0.35653,0.127993
17.348,-0.356393,0.136709
17.349,-0.356248,0.145424
17.35,-0.356093,0.154138
17.351,-0.355931,0.162851
17.352,-0.355759,0.171563
17.353,-0.355579,0.180273
17.354,-0.35539,0.188982
17.355,-0.355192,0.197688
17.356,-0.354986,0.206393
17.357,-0.354771,0.215095
17.358,-0.354547,0.223794
17.359,-0.354314,0.232491
17.36,-0.354073,0.241184
17.361,-0.353823,0.249875
17.362,-0.353565,0.258562
17.363,-0.353297,0.267245
17.364,-0.353022,0.275924
17.365,-0.352737,0.2846
17.366,-0.352444,0.293271
17.367,-0.352142,0.301937
17.368,-0.351831,0.310599
17.369,-0.351512,0.319256
17.37,-0.351184,0.327907
17.371,-0.350847,0.336554
17.372,-0.350502,0.345195
17.373,-0.350148,0.35383
17.374,-0.349786,0.362459
17.375,-0.349415,0.371082
17.376,-0.349035,0.379698
17.377,-0.348647,0.388308
17.378,-0.34825,0.396911
17.379,-0.347844,0.405507
17.38,-0.34743,0.414095
17.381,-0.347008,0.422676
17.382,-0.346576,0.43125
17.383,-0.346137,0.439816
17.384,-0.345688,0.448373
17.385,-0.345231,0.456922
17.386,-0.344766,0.465463
17.387,-0.344292,0.473995
17.388,-0.343809,0.482518
17.389,-0.343318,0.491031
17.39,-0.342819,0.499536
17.391,-0.342311,0.50803
17.392,-0.341794,0.516515
17.393,-0.341269,0.52499
17.394,-0.340736,0.533455
17.395,-0.340194,0.54191
17.396,-0.339644,0.550353
17.397,-0.339085,0.558786
17.398,-0.338518,0.567208
17.399,-0.337942,0.575619
17.4,-0.337358,0.584018
17.401,-0.336765,0.592405
17.402,-0.336165,0.60078
17.403,-0.335556,0.609144
17.404,-0.334938,0.617495
17.405,-0.334312,0.625833
17.406,-0.333678,0.634159
17.407,-0.333036,0.642472
17.408,-0.332385,0.650772
17.409,-0.331726,0.659058
17.41,-0.331058,0.667331
17.411,-0.330383,0.67559
17.412,-0.329699,0.683836
17.413,-0.329007,0.692067
17.414,-0.328307,0.700283
17.415,-0.327598,0.708485
17.416,-0.326881,0.716672
17.417,-0.326157,0.724845
17.418,-0.325424,0.733002
17.419,-0.324682,0.741143
17.42,-0.323933,0.749269
17.421,-0.323176,0.757379
17.422,-0.32241,0.765474
17.423,-0.321637,0.773551
17.424,-0.320855,0.781613
17.425,-0.320066,0.789658
17.426,-0.319268,0.797686
17.427,-0.318462,0.805697
17.428,-0.317648,0.813691
17.429,-0.316827,0.821667
17.43,-0.315997,0.829626
17.431,-0.31516,0.837567
17.432,-0.314314,0.84549
17.433,-0.313461,0.853394
17.434,-0.312599,0.86128
17.435,-0.31173,0.869148
17.436,-0.310853,0.876997
17.437,-0.309968,0.884826
17.438,-0.309076,0.892637
17.439,-0.308175,0.900428
17.44,-0.307267,0.908199
17.441,-0.306351,0.915951
17.442,-0.305428,0.923682
17.443,-0.304496,0.931394
17.444,-0.303557,0.939085
17.445,-0.30261,0.946755
17.446,-0.301656,0.954404
17.447,-0.300694,0.962033
17.448,-0.299724,0.96964
17.449,-0.298747,0.977226
17.45,-0.297762,0.98479
17.451,-0.29677,0.992333
17.452,-0.29577,0.999854
17.453,-0.294763,1.00735
17.454,-0.293748,1.01483
17.455,-0.292726,1.02228
17.456,-0.291696,1.02971
17.457,-0.290659,1.03712
17.458,-0.289614,1.04451
17.459,-0.288562,1.05187
17.46,-0.287503,1.0592
17.461,-0.286437,1.06652
17.462,-0.285363,1.07381
17.463,-0.284282,1.08108
17.464,-0.283193,1.08832
17.465,-0.282098,1.09554
17.466,-0.280995,1.10273
17.467,-0.279885,1.1099
17.468,-0.278768,1.11704
17.469,-0.277644,1.12416
17.47,-0.276513,1.13125
17.471,-0.275375,1.13832
17.472,-0.274229,1.14536
17.473,-0.273077,1.15238
17.474,-0.271917,1.15937
17.475,-0.270751,1.16633
17.476,-0.269578,1.17327
17.477,-0.268398,1.18018
17.478,-0.267211,1.18706
17.479,-0.266017,1.19392
17.48,-0.264816,1.20075
17.481,-0.263608,1.20755
17.482,-0.262394,1.21432
17.483,-0.261173,1.22107
17.484,-0.259945,1.22779
17.485,-0.258711,1.23448
17.486,-0.25747,1.24114
17.487,-0.256222,1.24778
17.488,-0.254967,1.25438
17.489,-0.253706,1.26096
17.49,-0.252439,1.26751
17.491,-0.251165,1.27403
17.492,-0.249884,1.28052
17.493,-0.248597,1.28698
17.494,-0.247304,1.29341
17.495,-0.246004,1.29981
17.496,-0.244698,1.30618
17.497,-0.243386,1.31252
17.498,-0.242067,1.31883
17.499,-0.240742,1.32511
17.5,-0.23941,1.33136
17.501,-0.238073,1.33758
17.502,-0.236729,1.34377
17.503,-0.235379,1.34993
17.504,-0.234023,1.35606
17.505,-0.232661,1.36215
17.506,-0.231292,1.36821
17.507,-0.229918,1.37425
17.508,-0.228538,1.38024
17.509,-0.227152,1.38621
17.51,-0.22576,1.39215
17.511,-0.224362,1.39805
17.512,-0.222958,1.40392
17.513,-0.221548,1.40976
17.514,-0.220132,1.41556
17.515,-0.218711,1.42134
17.516,-0.217284,1.42707
17.517,-0.215851,1.43278
17.518,-0.214413,1.43845
17.519,-0.212969,1.44409
17.52,-0.211519,1.4497
17.521,-0.210064,1.45527
17.522,-0.208603,1.4608
17.523,-0.207137,1.46631
17.524,-0.205665,1.47178
17.525,-0.204188,1.47721
17.526,-0.202705,1.48261
17.527,-0.201217,1.48797
17.528,-0.199724,1.4933
17.529,-0.198225,1.4986
17.53,-0.196721,1.50386
17.531,-0.195212,1.50908
17.532,-0.193698,1.51427
17.533,-0.192178,1.51942
17.534,-0.190654,1.52454
17.535,-0.189124,1.52962
17.536,-0.18759,1.53467
17.537,-0.18605,1.53968
17.538,-0.184505,1.54465
17.539,-0.182956,1.54959
17.54,-0.181401,1.55448
17.541,-0.179842,1.55935
17.542,-0.178278,1.56417
17.543,-0.176709,1.56896
17.544,-0.175135,1.57372
17.545,-0.173557,1.57843
17.546,-0.171973,1.58311
17.547,-0.170386,1.58775
17.548,-0.168793,1.59235
17.549,-0.167196,1.59692
17.55,-0.165595,1.60144
17.551,-0.163989,1.60593
17.552,-0.162379,1.61038
17.553,-0.160764,1.61479
17.554,-0.159145,1.61917
17.555,-0.157521,1.6235
17.556,-0.155893,1.6278
17.557,-0.154261,1.63206
17.558,-0.152625,1.63628
17.559,-0.150985,1.64046
17.56,-0.14934,1.6446
17.561,-0.147691,1.6487
17.562,-0.146039,1.65276
17.563,-0.144382,1.65679
17.564,-0.142721,1.66077
17.565,-0.141056,1.66472
17.566,-0.139388,1.66862
17.567,-0.137715,1.67248
17.568,-0.136039,1.67631
17.569,-0.134359,1.68009
17.57,-0.132675,1.68384
17.571,-0.130987,1.68754
17.572,-0.129296,1.6912
17.573,-0.127601,1.69483
17.574,-0.125903,1.69841
17.575,-0.124201,1.70195
17.576,-0.122496,1.70545
17.577,-0.120787,1.70891
17.578,-0.119074,1.71233
17.579,-0.117359,1.71571
17.58,-0.11564,1.71904
17.581,-0.113917,1.72234
17.582,-0.112192,1.72559
17.583,-0.110463,1.72881
17.584,-0.108731,1.73198
17.585,-0.106996,1.7351
17.586,-0.105258,1.73819
17.587,-0.103516,1.74124
17.588,-0.101772,1.74424
17.589,-0.100025,1.7472
17.59,-0.0982748,1.75012
17.591,-0.0965218,1.753
17.592,-0.0947659,1.75583
17.593,-0.0930073,1.75862
17.594,-0.091246,1.76137
17.595,-0.0894819,1.76408
17.596,-0.0877151,1.76674
17.597,-0.0859458,1.76936
17.598,-0.0841738,1.77194
17.599,-0.0823993,1.77448
17.6,-0.0806224,1.77697
17.601,-0.078843,1.77942
17.602,-0.0770611,1.78183
17.603,-0.0752769,1.78419
17.604,-0.0734904,1.78651
17.605,-0.0717017,1.78879
17.606,-0.0699106,1.79102
17.607,-0.0681174,1.79321
17.608,-0.0663221,1.79535
17.609,-0.0645246,1.79746
17.61,-0.0627251,1.79951
17.611,-0.0609236,1.80153
17.612,-0.0591201,1.8035
17.613,-0.0573146,1.80543
17.614,-0.0555073,1.80731
17.615,-0.0536982,1.80915
17.616,-0.0518872,1.81095
17.617,-0.0500745,1.8127
17.618,-0.0482601,1.8144
17.619,-0.0464441,1.81606
17.62,-0.0446264,1.81768
17.621,-0.0428071,1.81926
17.622,-0.0409863,1.82079
17.623,-0.0391641,1.82227
17.624,-0.0373404,1.82371
17.625,-0.0355153,1.82511
17.626,-0.0336888,1.82646
17.627,-0.031861,1.82776
17.628,-0.030032,1.82903
17.629,-0.0282018,1.83024
17.63,-0.0263704,1.83141
17.631,-0.0245378,1.83254
17.632,-0.0227042,1.83362
17.633,-0.0208695,1.83466
17.634,-0.0190339,1.83565
17.635,-0.0171973,1.8366
17.636,-0.0153598,1.8375
17.637,-0.0135214,1.83836
17.638,-0.0116823,1.83917
17.639,-0.00984232,1.83994
17.64,-0.00800166,1.84066
17.641,-0.00616033,1.84133
17.642,-0.00431837,1.84196
17.643,-0.00247582,1.84255
17.644,-0.000632732,1.84309
17.645,0.00121085,1.84358
17.646,0.00305488,1.84403
17.647,0.00489932,1.84444
17.648,0.00674411,1.84479
17.649,0.00858922,1.84511
17.65,0.0104346,1.84537
17.651,0.0122802,1.84559
17.652,0.014126,1.84577
17.653,0.0159719,1.8459
17.654,0.0178178,1.84599
17.655,0.0196639,1.84603
17.656,0.0215099,1.84602
17.657,0.0233559,1.84597
17.658,0.0252017,1.84587
17.659,0.0270474,1.84572
17.66,0.028893,1.84554
17.661,0.0307383,1.8453
17.662,0.0325833,1.84502
17.663,0.034428,1.84469
17.664,0.0362723,1.84432
17.665,0.0381162,1.8439
17.666,0.0399597,1.84344
17.667,0.0418026,1.84293
17.668,0.043645,1.84237
17.669,0.0454867,1.84177
17.67,0.0473279,1.84113
17.671,0.0491683,1.84043
17.672,0.051008,1.8397
17.673,0.0528469,1.83891
17.674,0.054685,1.83808
17.675,0.0565222,1.83721
17.676,0.0583585,1.83628
17.677,0.0601938,1.83532
17.678,0.0620281,1.8343
17.679,0.0638613,1.83325
17.68,0.0656935,1.83214
17.681,0.0675245,1.83099
17.682,0.0693543,1.8298
17.683,0.0711828,1.82855
17.684,0.0730101,1.82727
17.685,0.074836,1.82593
17.686,0.0766606,1.82456
17.687,0.0784837,1.82313
17.688,0.0803054,1.82166
17.689,0.0821255,1.82015
17.69,0.0839441,1.81859
17.691,0.0857611,1.81698
17.692,0.0875764,1.81533
17.693,0.0893901,1.81363
17.694,0.0912019,1.81189
17.695,0.093012,1.8101
17.696,0.0948203,1.80827
17.697,0.0966267,1.80639
17.698,0.0984312,1.80446
17.699,0.100234,1.80249
17.7,0.102034,1.80048
17.701,0.103833,1.79842
17.702,0.105629,1.79631
17.703,0.107423,1.79416
17.704,0.109215,1.79197
17.705,0.111005,1.78973
17.706,0.112792,1.78744
17.707,0.114577,1.78511
17.708,0.11636,1.78273
17.709,0.11814,1.78031
17.71,0.119918,1.77785
17.711,0.121694,1.77534
17.712,0.123466,1.77278
17.713,0.125236,1.77018
17.714,0.127004,1.76754
17.715,0.128769,1.76485
17.716,0.130531,1.76211
17.717,0.13229,1.75933
17.718,0.134047,1.75651
17.719,0.1358,1.75364
17.72,0.137551,1.75073
17.721,0.139299,1.74777
17.722,0.141044,1.74477
17.723,0.142785,1.74173
17.724,0.144524,1.73864
17.725,0.14626,1.73551
17.726,0.147992,1.73233
17.727,0.149721,1.72911
17.728,0.151447,1.72584
17.729,0.153169,1.72254
17.73,0.154889,1.71918
17.731,0.156604,1.71579
17.732,0.158317,1.71235
17.733,0.160026,1.70886
17.734,0.161731,1.70534
17.735,0.163433,1.70177
17.736,0.165131,1.69815
17.737,0.166825,1.6945
17.738,0.168516,1.6908
17.739,0.170203,1.68705
17.74,0.171886,1.68327
17.741,0.173566,1.67944
17.742,0.175241,1.67557
17.743,0.176913,1.67165
17.744,0.178581,1.66769
17.745,0.180245,1.66369
17.746,0.181904,1.65965
17.747,0.18356,1.65557
17.748,0.185211,1.65144
17.749,0.186858,1.64727
17.75,0.188501,1.64306
17.751,0.19014,1.6388
17.752,0.191775,1.63451
17.753,0.193405,1.63017
17.754,0.195031,1.62579
17.755,0.196652,1.62137
17.756,0.198269,1.6169
17.757,0.199881,1.6124
17.758,0.201489,1.60785
17.759,0.203093,1.60326
17.76,0.204691,1.59864
17.761,0.206285,1.59397
17.762,0.207874,1.58926
17.763,0.209459,1.5845
17.764,0.211039,1.57971
17.765,0.212613,1.57488
17.766,0.214183,1.57
17.767,0.215749,1.56509
17.768,0.217309,1.56013
17.769,0.218864,1.55514
17.77,0.220414,1.5501
17.771,0.221959,1.54503
17.772,0.223499,1.53991
17.773,0.225034,1.53476
17.774,0.226563,1.52956
17.775,0.228088,1.52433
17.776,0.229607,1.51905
17.777,0.23112,1.51374
17.778,0.232629,1.50839
17.779,0.234132,1.50299
17.78,0.235629,1.49756
17.781,0.237121,1.49209
17.782,0.238608,1.48658
17.783,0.240089,1.48104
17.784,0.241564,1.47545
17.785,0.243034,1.46983
17.786,0.244498,1.46416
17.787,0.245957,1.45846
17.788,0.24741,1.45272
17.789,0.248857,1.44695
17.79,0.250298,1.44113
17.791,0.251733,1.43528
17.792,0.253162,1.42939
17.793,0.254586,1.42346
17.794,0.256003,1.4175
17.795,0.257415,1.4115
17.796,0.25882,1.40546
17.797,0.26022,1.39939
17.798,0.261613,1.39327
17.799,0.263,1.38713
17.8,0.264381,1.38094
17.801,0.265756,1.37472
17.802,0.267124,1.36846
17.803,0.268486,1.36217
17.804,0.269842,1.35584
17.805,0.271192,1.34948
17.806,0.272535,1.34308
17.807,0.273871,1.33664
17.808,0.275202,1.33017
17.809,0.276525,1.32367
17.81,0.277842,1.31713
17.811,0.279153,1.31055
17.812,0.280457,1.30394
17.813,0.281754,1.2973
17.814,0.283045,1.29062
17.815,0.284329,1.28391
17.816,0.285606,1.27716
17.817,0.286876,1.27038
17.818,0.28814,1.26356
17.819,0.289397,1.25672
17.82,0.290646,1.24984
17.821,0.291889,1.24292
17.822,0.293125,1.23597
17.823,0.294354,1.22899
17.824,0.295576,1.22198
17.825,0.296791,1.21493
17.826,0.297999,1.20786
17.827,0.2992,1.20075
17.828,0.300393,1.1936
17.829,0.30158,1.18643
17.83,0.302759,1.17922
17.831,0.303931,1.17199
17.832,0.305096,1.16472
17.833,0.306253,1.15742
17.834,0.307403,1.15009
17.835,0.308546,1.14272
17.836,0.309681,1.13533
17.837,0.310809,1.12791
17.838,0.31193,1.12045
17.839,0.313043,1.11297
17.84,0.314148,1.10546
17.841,0.315246,1.09791
17.842,0.316336,1.09034
17.843,0.317419,1.08274
17.844,0.318494,1.07511
17.845,0.319562,1.06744
17.846,0.320621,1.05975
17.847,0.321673,1.05204
17.848,0.322718,1.04429
17.849,0.323754,1.03651
17.85,0.324783,1.02871
17.851,0.325804,1.02088
17.852,0.326817,1.01302
17.853,0.327822,1.00513
17.854,0.328819,0.997216
17.855,0.329808,0.989274
17.856,0.33079,0.981305
17.857,0.331763,0.973309
17.858,0.332728,0.965287
17.859,0.333686,0.957238
17.86,0.334635,0.949162
17.861,0.335576,0.941061
17.862,0.336509,0.932934
17.863,0.337434,0.924781
17.864,0.33835,0.916603
17.865,0.339259,0.908399
17.866,0.340159,0.90017
17.867,0.341051,0.891916
17.868,0.341934,0.883638
17.869,0.34281,0.875335
17.87,0.343677,0.867008
17.871,0.344535,0.858656
17.872,0.345386,0.850281
17.873,0.346227,0.841882
17.874,0.347061,0.833459
17.875,0.347886,0.825014
17.876,0.348702,0.816545
17.877,0.34951,0.808053
17.878,0.35031,0.799538
17.879,0.351101,0.791001
17.88,0.351883,0.782442
17.881,0.352657,0.77386
17.882,0.353423,0.765257
17.883,0.354179,0.756632
17.884,0.354927,0.747986
17.885,0.355666,0.739318
17.886,0.356397,0.73063
17.887,0.357119,0.72192
17.888,0.357832,0.71319
17.889,0.358537,0.70444
17.89,0.359232,0.695669
17.891,0.359919,0.686878
17.892,0.360597,0.678068
17.893,0.361267,0.669238
17.894,0.361927,0.660389
17.895,0.362578,0.651521
17.896,0.363221,0.642633
17.897,0.363855,0.633727
17.898,0.36448,0.624803
17.899,0.365095,0.615861
17.9,0.365702,0.6069
17.901,0.3663,0.597921
17.902,0.366889,0.588925
17.903,0.367469,0.579912
17.904,0.36804,0.570882
17.905,0.368602,0.561834
17.906,0.369155,0.55277
17.907,0.369698,0.543689
17.908,0.370233,0.534593
17.909,0.370758,0.52548
17.91,0.371275,0.516351
17.911,0.371782,0.507207
17.912,0.37228,0.498047
17.913,0.372769,0.488872
17.914,0.373249,0.479683
17.915,0.373719,0.470478
17.916,0.37418,0.461259
17.917,0.374632,0.452026
17.918,0.375075,0.442779
17.919,0.375509,0.433518
17.92,0.375933,0.424244
17.921,0.376348,0.414956
17.922,0.376753,0.405655
17.923,0.37715,0.396342
17.924,0.377537,0.387015
17.925,0.377914,0.377677
17.926,0.378283,0.368326
17.927,0.378642,0.358963
17.928,0.378991,0.349589
17.929,0.379332,0.340203
17.93,0.379662,0.330805
17.931,0.379984,0.321397
17.932,0.380296,0.311978
17.933,0.380598,0.302549
17.934,0.380891,0.293109
17.935,0.381175,0.283659
17.936,0.381449,0.274199
17.937,0.381714,0.26473
17.938,0.381969,0.255251
17.939,0.382215,0.245763
17.94,0.382451,0.236266
17.941,0.382678,0.226761
17.942,0.382895,0.217247
17.943,0.383103,0.207725
17.944,0.383301,0.198195
17.945,0.38349,0.188657
17.946,0.383669,0.179112
17.947,0.383839,0.169559
17.948,0.383999,0.16
17.949,0.384149,0.150434
17.95,0.38429,0.140861
17.951,0.384421,0.131282
17.952,0.384543,0.121697
17.953,0.384655,0.112106
17.954,0.384757,0.102509
17.955,0.38485,0.0929076
17.956,0.384934,0.0833007
17.957,0.385007,0.0736889
17.958,0.385071,0.0640726
17.959,0.385126,0.0544518
17.96,0.385171,0.044827
17.961,0.385206,0.0351982
17.962,0.385231,0.0255658
17.963,0.385247,0.01593
17.964,0.385254,0.00629108
17.965,0.38525,-0.0033508
17.966,0.385237,-0.0129954
17.967,0.385215,-0.0226424
17.968,0.385182,-0.0322915
17.969,0.38514,-0.0419427
17.97,0.385089,-0.0515955
17.971,0.385028,-0.0612499
17.972,0.384957,-0.0709054
17.973,0.384876,-0.0805619
17.974,0.384786,-0.0902192
17.975,0.384686,-0.0998769
17.976,0.384576,-0.109535
17.977,0.384457,-0.119193
17.978,0.384328,-0.128851
17.979,0.38419,-0.138508
17.98,0.384042,-0.148165
17.981,0.383884,-0.15782
17.982,0.383716,-0.167475
17.983,0.383539,-0.177128
17.984,0.383353,-0.186779
17.985,0.383156,-0.196428
17.986,0.38295,-0.206075
17.987,0.382734,-0.21572
17.988,0.382509,-0.225362
17.989,0.382274,-0.235001
17.99,0.382029,-0.244637
17.991,0.381775,-0.25427
17.992,0.381511,-0.263899
17.993,0.381238,-0.273524
17.994,0.380954,-0.283144
17.995,0.380662,-0.292761
17.996,0.380359,-0.302373
17.997,0.380047,-0.31198
17.998,0.379726,-0.321582
17.999,0.379395,-0.331178
18,0.379054,-0.340769
18.001,0.378704,-0.350354
18.002,0.378344,-0.359933
18.003,0.377974,-0.369506
18.004,0.377595,-0.379072
18.005,0.377206,-0.388631
18.006,0.376808,-0.398183
18.007,0.3764,-0.407728
18.008,0.375983,-0.417265
18.009,0.375556,-0.426795
18.01,0.37512,-0.436316
18.011,0.374674,-0.44583
18.012,0.374219,-0.455334
18.013,0.373754,-0.46483
18.014,0.37328,-0.474317
18.015,0.372796,-0.483795
18.016,0.372303,-0.493263
18.017,0.3718,-0.502721
18.018,0.371288,-0.51217
18.019,0.370766,-0.521608
18.02,0.370235,-0.531036
18.021,0.369695,-0.540453
18.022,0.369145,-0.549859
18.023,0.368586,-0.559254
18.024,0.368017,-0.568638
18.025,0.367439,-0.57801
