t,x,v
5,0.0125234,3.09366
5.001,0.0156157,3.09229
5.002,0.0187065,3.09083
5.003,0.0217958,3.08928
5.004,0.0248834,3.08765
5.005,0.0279693,3.08593
5.006,0.0310535,3.08412
5.007,0.0341357,3.08223
5.008,0.037216,3.08026
5.009,0.0402941,3.07819
5.01,0.0433702,3.07605
5.011,0.046444,3.07381
5.012,0.0495155,3.07149
5.013,0.0525846,3.06909
5.014,0.0556512,3.0666
5.015,0.0587152,3.06402
5.016,0.0617766,3.06136
5.017,0.0648352,3.05862
5.018,0.067891,3.05579
5.019,0.0709438,3.05287
5.02,0.0739937,3.04987
5.021,0.0770405,3.04679
5.022,0.0800841,3.04362
5.023,0.0831245,3.04037
5.024,0.0861615,3.03703
5.025,0.0891951,3.03361
5.026,0.0922252,3.03011
5.027,0.0952518,3.02652
5.028,0.0982746,3.02285
5.029,0.101294,3.01909
5.03,0.104309,3.01525
5.031,0.10732,3.01133
5.032,0.110328,3.00732
5.033,0.113331,3.00324
5.034,0.11633,2.99907
5.035,0.119325,2.99481
5.036,0.122315,2.99048
5.037,0.125301,2.98606
5.038,0.128283,2.98156
5.039,0.13126,2.97698
5.04,0.134232,2.97231
5.041,0.1372,2.96757
5.042,0.140162,2.96274
5.043,0.14312,2.95783
5.044,0.146073,2.95284
5.045,0.149021,2.94777
5.046,0.151963,2.94262
5.047,0.154901,2.93739
5.048,0.157833,2.93207
5.049,0.16076,2.92668
5.05,0.163681,2.92121
5.051,0.166596,2.91565
5.052,0.169506,2.91002
5.053,0.172411,2.90431
5.054,0.175309,2.89852
5.055,0.178202,2.89265
5.056,0.181089,2.8867
5.057,0.183969,2.88067
5.058,0.186844,2.87456
5.059,0.189712,2.86838
5.06,0.192574,2.86211
5.061,0.19543,2.85577
5.062,0.19828,2.84935
5.063,0.201122,2.84286
5.064,0.203959,2.83628
5.065,0.206788,2.82963
5.066,0.209611,2.82291
5.067,0.212427,2.8161
5.068,0.215237,2.80922
5.069,0.218039,2.80226
5.07,0.220834,2.79523
5.071,0.223622,2.78812
5.072,0.226403,2.78094
5.073,0.229177,2.77368
5.074,0.231943,2.76635
5.075,0.234702,2.75894
5.076,0.237454,2.75145
5.077,0.240197,2.74389
5.078,0.242934,2.73626
5.079,0.245662,2.72856
5.08,0.248383,2.72078
5.081,0.251096,2.71293
5.082,0.253801,2.705
5.083,0.256498,2.697
5.084,0.259187,2.68893
5.085,0.261868,2.68079
5.086,0.26454,2.67257
5.087,0.267204,2.66428
5.088,0.26986,2.65593
5.089,0.272508,2.6475
5.09,0.275147,2.639
5.091,0.277777,2.63042
5.092,0.280399,2.62178
5.093,0.283012,2.61307
5.094,0.285616,2.60429
5.095,0.288212,2.59544
5.096,0.290798,2.58652
5.097,0.293376,2.57753
5.098,0.295944,2.56847
5.099,0.298504,2.55934
5.1,0.301054,2.55014
5.101,0.303595,2.54088
5.102,0.306126,2.53155
5.103,0.308648,2.52215
5.104,0.311161,2.51269
5.105,0.313664,2.50315
5.106,0.316158,2.49356
5.107,0.318642,2.48389
5.108,0.321116,2.47416
5.109,0.32358,2.46437
5.11,0.326035,2.4545
5.111,0.328479,2.44458
5.112,0.330914,2.43459
5.113,0.333338,2.42453
5.114,0.335753,2.41441
5.115,0.338157,2.40423
5.116,0.340551,2.39398
5.117,0.342935,2.38368
5.118,0.345308,2.3733
5.119,0.347671,2.36287
5.12,0.350023,2.35237
5.121,0.352365,2.34182
5.122,0.354696,2.3312
5.123,0.357017,2.32052
5.124,0.359327,2.30977
5.125,0.361626,2.29897
5.126,0.363914,2.28811
5.127,0.366191,2.27719
5.128,0.368457,2.26621
5.129,0.370712,2.25517
5.13,0.372956,2.24407
5.131,0.375189,2.23291
5.132,0.377411,2.22169
5.133,0.379621,2.21042
5.134,0.38182,2.19909
5.135,0.384008,2.1877
5.136,0.386184,2.17626
5.137,0.388349,2.16476
5.138,0.390502,2.1532
5.139,0.392644,2.14159
5.14,0.394774,2.12992
5.141,0.396892,2.1182
5.142,0.398999,2.10642
5.143,0.401093,2.09459
5.144,0.403176,2.0827
5.145,0.405247,2.07076
5.146,0.407305,2.05877
5.147,0.409352,2.04672
5.148,0.411387,2.03463
5.149,0.413409,2.02248
5.15,0.415419,2.01027
5.151,0.417417,1.99802
5.152,0.419403,1.98572
5.153,0.421377,1.97336
5.154,0.423337,1.96096
5.155,0.425286,1.9485
5.156,0.427222,1.936
5.157,0.429145,1.92344
5.158,0.431056,1.91084
5.159,0.432954,1.89819
5.16,0.43484,1.88549
5.161,0.436713,1.87275
5.162,0.438573,1.85995
5.163,0.44042,1.84711
5.164,0.442254,1.83423
5.165,0.444075,1.82129
5.166,0.445884,1.80832
5.167,0.447679,1.79529
5.168,0.449461,1.78222
5.169,0.45123,1.76911
5.17,0.452986,1.75595
5.171,0.454729,1.74275
5.172,0.456458,1.72951
5.173,0.458175,1.71622
5.174,0.459878,1.70289
5.175,0.461567,1.68952
5.176,0.463243,1.6761
5.177,0.464906,1.66265
5.178,0.466555,1.64915
5.179,0.468191,1.63561
5.18,0.469813,1.62204
5.181,0.471421,1.60842
5.182,0.473016,1.59476
5.183,0.474597,1.58107
5.184,0.476164,1.56734
5.185,0.477718,1.55356
5.186,0.479258,1.53975
5.187,0.480783,1.52591
5.188,0.482295,1.51202
5.189,0.483794,1.4981
5.19,0.485278,1.48415
5.191,0.486748,1.47015
5.192,0.488204,1.45613
5.193,0.489646,1.44206
5.194,0.491074,1.42797
5.195,0.492488,1.41383
5.196,0.493888,1.39967
5.197,0.495273,1.38547
5.198,0.496644,1.37124
5.199,0.498001,1.35698
5.2,0.499344,1.34268
5.201,0.500672,1.32836
5.202,0.501986,1.314
5.203,0.503286,1.29961
5.204,0.504571,1.28519
5.205,0.505842,1.27074
5.206,0.507098,1.25626
5.207,0.50834,1.24176
5.208,0.509567,1.22722
5.209,0.51078,1.21266
5.21,0.511978,1.19807
5.211,0.513161,1.18345
5.212,0.51433,1.1688
5.213,0.515484,1.15413
5.214,0.516624,1.13943
5.215,0.517748,1.1247
5.216,0.518858,1.10996
5.217,0.519953,1.09518
5.218,0.521034,1.08038
5.219,0.522099,1.06556
5.22,0.52315,1.05071
5.221,0.524186,1.03584
5.222,0.525207,1.02095
5.223,0.526213,1.00604
5.224,0.527204,0.991104
5.225,0.52818,0.976147
5.226,0.529141,0.961169
5.227,0.530087,0.946171
5.228,0.531019,0.931152
5.229,0.531935,0.916115
5.23,0.532836,0.901057
5.231,0.533722,0.885982
5.232,0.534593,0.870888
5.233,0.535448,0.855776
5.234,0.536289,0.840646
5.235,0.537115,0.8255
5.236,0.537925,0.810337
5.237,0.53872,0.795158
5.238,0.5395,0.779963
5.239,0.540265,0.764753
5.24,0.541014,0.749529
5.241,0.541749,0.734289
5.242,0.542468,0.719036
5.243,0.543171,0.70377
5.244,0.54386,0.68849
5.245,0.544533,0.673198
5.246,0.545191,0.657894
5.247,0.545834,0.642577
5.248,0.546461,0.62725
5.249,0.547073,0.611912
5.25,0.547669,0.596563
5.251,0.548251,0.581204
5.252,0.548816,0.565836
5.253,0.549367,0.550458
5.254,0.549902,0.535072
5.255,0.550422,0.519678
5.256,0.550926,0.504276
5.257,0.551415,0.488867
5.258,0.551888,0.47345
5.259,0.552346,0.458027
5.26,0.552789,0.442599
5.261,0.553216,0.427164
5.262,0.553628,0.411724
5.263,0.554024,0.39628
5.264,0.554405,0.380831
5.265,0.55477,0.365379
5.266,0.55512,0.349923
5.267,0.555455,0.334464
5.268,0.555774,0.319003
5.269,0.556077,0.303539
5.27,0.556365,0.288074
5.271,0.556638,0.272608
5.272,0.556895,0.257141
5.273,0.557137,0.241673
5.274,0.557363,0.226206
5.275,0.557574,0.210739
5.276,0.557769,0.195273
5.277,0.557949,0.179809
5.278,0.558113,0.164346
5.279,0.558262,0.148886
5.28,0.558395,0.133428
5.281,0.558513,0.117974
5.282,0.558616,0.102523
5.283,0.558703,0.0870762
5.284,0.558774,0.0716337
5.285,0.558831,0.0561962
5.286,0.558871,0.040764
5.287,0.558897,0.0253376
5.288,0.558907,0.00991735
5.289,0.558901,-0.00549628
5.29,0.55888,-0.0209029
5.291,0.558844,-0.0363019
5.292,0.558792,-0.0516931
5.293,0.558725,-0.0670759
5.294,0.558643,-0.08245
5.295,0.558545,-0.0978148
5.296,0.558432,-0.11317
5.297,0.558303,-0.128515
5.298,0.558159,-0.14385
5.299,0.558,-0.159174
5.3,0.557826,-0.174486
5.301,0.557636,-0.189786
5.302,0.557431,-0.205075
5.303,0.557211,-0.220351
5.304,0.556975,-0.235613
5.305,0.556724,-0.250863
5.306,0.556458,-0.266098
5.307,0.556177,-0.281319
5.308,0.55588,-0.296525
5.309,0.555568,-0.311716
5.31,0.555242,-0.326892
5.311,0.554899,-0.342051
5.312,0.554542,-0.357194
5.313,0.55417,-0.37232
5.314,0.553783,-0.387429
5.315,0.55338,-0.40252
5.316,0.552962,-0.417593
5.317,0.55253,-0.432648
5.318,0.552082,-0.447683
5.319,0.551619,-0.4627
5.32,0.551142,-0.477696
5.321,0.550649,-0.492673
5.322,0.550141,-0.507628
5.323,0.549619,-0.522563
5.324,0.549081,-0.537476
5.325,0.548529,-0.552368
5.326,0.547962,-0.567237
5.327,0.54738,-0.582083
5.328,0.546783,-0.596907
5.329,0.546171,-0.611707
5.33,0.545545,-0.626483
5.331,0.544903,-0.641235
5.332,0.544247,-0.655962
5.333,0.543577,-0.670664
5.334,0.542891,-0.685341
5.335,0.542191,-0.699991
5.336,0.541477,-0.714616
5.337,0.540748,-0.729213
5.338,0.540004,-0.743784
5.339,0.539245,-0.758327
5.34,0.538473,-0.772842
5.341,0.537685,-0.787329
5.342,0.536883,-0.801788
5.343,0.536067,-0.816217
5.344,0.535237,-0.830617
5.345,0.534392,-0.844986
5.346,0.533532,-0.859326
5.347,0.532659,-0.873635
5.348,0.531771,-0.887913
5.349,0.530869,-0.90216
5.35,0.529952,-0.916375
5.351,0.529022,-0.930557
5.352,0.528077,-0.944707
5.353,0.527118,-0.958824
5.354,0.526145,-0.972908
5.355,0.525158,-0.986958
5.356,0.524157,-1.00097
5.357,0.523142,-1.01496
5.358,0.522113,-1.0289
5.359,0.521071,-1.04281
5.36,0.520014,-1.05669
5.361,0.518943,-1.07053
5.362,0.517859,-1.08433
5.363,0.516761,-1.0981
5.364,0.515649,-1.11183
5.365,0.514524,-1.12552
5.366,0.513384,-1.13918
5.367,0.512232,-1.15279
5.368,0.511065,-1.16637
5.369,0.509885,-1.17991
5.37,0.508692,-1.19341
5.371,0.507485,-1.20687
5.372,0.506265,-1.22029
5.373,0.505031,-1.23367
5.374,0.503784,-1.24701
5.375,0.502524,-1.2603
5.376,0.50125,-1.27356
5.377,0.499964,-1.28677
5.378,0.498664,-1.29995
5.379,0.497351,-1.31308
5.38,0.496024,-1.32616
5.381,0.494685,-1.33921
5.382,0.493333,-1.35221
5.383,0.491968,-1.36516
5.384,0.49059,-1.37808
5.385,0.489199,-1.39094
5.386,0.487795,-1.40377
5.387,0.486378,-1.41655
5.388,0.484949,-1.42928
5.389,0.483507,-1.44196
5.39,0.482053,-1.4546
5.391,0.480585,-1.4672
5.392,0.479106,-1.47974
5.393,0.477613,-1.49224
5.394,0.476109,-1.50469
5.395,0.474592,-1.5171
5.396,0.473062,-1.52945
5.397,0.47152,-1.54176
5.398,0.469966,-1.55402
5.399,0.4684,-1.56623
5.4,0.466822,-1.57839
5.401,0.465231,-1.5905
5.402,0.463629,-1.60256
5.403,0.462014,-1.61457
5.404,0.460388,-1.62652
5.405,0.458749,-1.63843
5.406,0.457099,-1.65029
5.407,0.455437,-1.66209
5.408,0.453763,-1.67384
5.409,0.452077,-1.68554
5.41,0.45038,-1.69719
5.411,0.448671,-1.70879
5.412,0.446951,-1.72033
5.413,0.445219,-1.73182
5.414,0.443476,-1.74325
5.415,0.441721,-1.75463
5.416,0.439955,-1.76596
5.417,0.438178,-1.77723
5.418,0.43639,-1.78844
5.419,0.43459,-1.7996
5.42,0.432779,-1.81071
5.421,0.430958,-1.82176
5.422,0.429125,-1.83275
5.423,0.427281,-1.84369
5.424,0.425427,-1.85457
5.425,0.423561,-1.86539
5.426,0.421685,-1.87616
5.427,0.419798,-1.88687
5.428,0.417901,-1.89752
5.429,0.415993,-1.90811
5.43,0.414074,-1.91865
5.431,0.412145,-1.92912
5.432,0.410205,-1.93954
5.433,0.408255,-1.9499
5.434,0.406295,-1.9602
5.435,0.404325,-1.97043
5.436,0.402344,-1.98061
5.437,0.400353,-1.99073
5.438,0.398353,-2.00079
5.439,0.396342,-2.01079
5.44,0.394321,-2.02073
5.441,0.392291,-2.0306
5.442,0.39025,-2.04042
5.443,0.3882,-2.05017
5.444,0.38614,-2.05986
5.445,0.384071,-2.06949
5.446,0.381992,-2.07906
5.447,0.379903,-2.08857
5.448,0.377805,-2.09801
5.449,0.375698,-2.10739
5.45,0.373581,-2.1167
5.451,0.371455,-2.12595
5.452,0.36932,-2.13514
5.453,0.367176,-2.14427
5.454,0.365022,-2.15333
5.455,0.36286,-2.16232
5.456,0.360689,-2.17125
5.457,0.358508,-2.18012
5.458,0.35632,-2.18892
5.459,0.354122,-2.19766
5.46,0.351916,-2.20633
5.461,0.349701,-2.21493
5.462,0.347477,-2.22347
5.463,0.345245,-2.23195
5.464,0.343005,-2.24035
5.465,0.340756,-2.24869
5.466,0.338499,-2.25697
5.467,0.336234,-2.26517
5.468,0.333961,-2.27331
5.469,0.331679,-2.28139
5.47,0.32939,-2.28939
5.471,0.327093,-2.29733
5.472,0.324787,-2.3052
5.473,0.322474,-2.313
5.474,0.320154,-2.32073
5.475,0.317825,-2.3284
5.476,0.315489,-2.33599
5.477,0.313146,-2.34352
5.478,0.310795,-2.35098
5.479,0.308436,-2.35837
5.48,0.306071,-2.36569
5.481,0.303698,-2.37294
5.482,0.301318,-2.38012
5.483,0.29893,-2.38723
5.484,0.296536,-2.39428
5.485,0.294135,-2.40125
5.486,0.291727,-2.40815
5.487,0.289312,-2.41498
5.488,0.28689,-2.42174
5.489,0.284462,-2.42843
5.49,0.282027,-2.43505
5.491,0.279585,-2.4416
5.492,0.277137,-2.44808
5.493,0.274682,-2.45448
5.494,0.272222,-2.46081
5.495,0.269755,-2.46708
5.496,0.267281,-2.47327
5.497,0.264802,-2.47939
5.498,0.262316,-2.48544
5.499,0.259825,-2.49141
5.5,0.257328,-2.49731
5.501,0.254825,-2.50314
5.502,0.252316,-2.5089
5.503,0.249801,-2.51459
5.504,0.247281,-2.5202
5.505,0.244755,-2.52574
5.506,0.242224,-2.53121
5.507,0.239687,-2.5366
5.508,0.237145,-2.54192
5.509,0.234598,-2.54717
5.51,0.232046,-2.55234
5.511,0.229488,-2.55744
5.512,0.226926,-2.56247
5.513,0.224359,-2.56742
5.514,0.221786,-2.5723
5.515,0.219209,-2.57711
5.516,0.216627,-2.58184
5.517,0.214041,-2.5865
5.518,0.21145,-2.59108
5.519,0.208854,-2.59559
5.52,0.206254,-2.60003
5.521,0.20365,-2.60439
5.522,0.201041,-2.60867
5.523,0.198428,-2.61289
5.524,0.195811,-2.61702
5.525,0.19319,-2.62108
5.526,0.190565,-2.62507
5.527,0.187936,-2.62898
5.528,0.185303,-2.63282
5.529,0.182667,-2.63658
5.53,0.180026,-2.64027
5.531,0.177382,-2.64388
5.532,0.174735,-2.64742
5.533,0.172084,-2.65088
5.534,0.16943,-2.65427
5.535,0.166772,-2.65758
5.536,0.164111,-2.66082
5.537,0.161447,-2.66398
5.538,0.15878,-2.66706
5.539,0.15611,-2.67007
5.54,0.153437,-2.673
5.541,0.150761,-2.67586
5.542,0.148083,-2.67865
5.543,0.145401,-2.68135
5.544,0.142718,-2.68398
5.545,0.140031,-2.68654
5.546,0.137342,-2.68902
5.547,0.134651,-2.69142
5.548,0.131957,-2.69375
5.549,0.129261,-2.696
5.55,0.126563,-2.69818
5.551,0.123862,-2.70028
5.552,0.12116,-2.7023
5.553,0.118456,-2.70425
5.554,0.11575,-2.70612
5.555,0.113042,-2.70792
5.556,0.110332,-2.70964
5.557,0.107621,-2.71129
5.558,0.104908,-2.71285
5.559,0.102194,-2.71435
5.56,0.0994778,-2.71576
5.561,0.0967607,-2.7171
5.562,0.0940423,-2.71837
5.563,0.0913228,-2.71956
5.564,0.0886021,-2.72067
5.565,0.0858804,-2.72171
5.566,0.0831577,-2.72267
5.567,0.0804342,-2.72355
5.568,0.0777098,-2.72436
5.569,0.0749847,-2.7251
5.57,0.072259,-2.72576
5.571,0.0695326,-2.72634
5.572,0.0668058,-2.72684
5.573,0.0640785,-2.72727
5.574,0.0613509,-2.72763
5.575,0.058623,-2.72791
5.576,0.0558949,-2.72811
5.577,0.0531666,-2.72824
5.578,0.0504383,-2.72829
5.579,0.0477101,-2.72827
5.58,0.0449819,-2.72817
5.581,0.0422539,-2.728
5.582,0.0395262,-2.72775
5.583,0.0367987,-2.72742
5.584,0.0340717,-2.72702
5.585,0.0313452,-2.72655
5.586,0.0286192,-2.726
5.587,0.0258938,-2.72537
5.588,0.0231691,-2.72467
5.589,0.0204452,-2.72389
5.59,0.0177222,-2.72304
5.591,0.0150001,-2.72212
5.592,0.012279,-2.72112
5.593,0.00955892,-2.72004
5.594,0.00684003,-2.71889
5.595,0.00412236,-2.71767
5.596,0.00140599,-2.71637
5.597,-0.00130901,-2.715
5.598,-0.00402256,-2.71355
5.599,-0.00673459,-2.71203
5.6,-0.00944502,-2.71043
5.601,-0.0121538,-2.70876
5.602,-0.0148608,-2.70702
5.603,-0.017566,-2.7052
5.604,-0.0202693,-2.70331
5.605,-0.0229707,-2.70135
5.606,-0.02567,-2.69931
5.607,-0.0283672,-2.6972
5.608,-0.0310622,-2.69501
5.609,-0.0337549,-2.69275
5.61,-0.0364454,-2.69042
5.611,-0.0391334,-2.68802
5.612,-0.0418189,-2.68554
5.613,-0.0445019,-2.68299
5.614,-0.0471823,-2.68036
5.615,-0.0498599,-2.67767
5.616,-0.0525348,-2.6749
5.617,-0.0552069,-2.67206
5.618,-0.057876,-2.66915
5.619,-0.0605422,-2.66616
5.62,-0.0632053,-2.6631
5.621,-0.0658653,-2.65998
5.622,-0.0685221,-2.65678
5.623,-0.0711756,-2.6535
5.624,-0.0738257,-2.65016
5.625,-0.0764725,-2.64674
5.626,-0.0791157,-2.64326
5.627,-0.0817554,-2.6397
5.628,-0.0843915,-2.63607
5.629,-0.0870239,-2.63237
5.63,-0.0896525,-2.62861
5.631,-0.0922772,-2.62477
5.632,-0.0948981,-2.62085
5.633,-0.097515,-2.61687
5.634,-0.100128,-2.61282
5.635,-0.102737,-2.6087
5.636,-0.105341,-2.60451
5.637,-0.107941,-2.60025
5.638,-0.110537,-2.59593
5.639,-0.113129,-2.59153
5.64,-0.115716,-2.58706
5.641,-0.118298,-2.58252
5.642,-0.120876,-2.57792
5.643,-0.123449,-2.57325
5.644,-0.126018,-2.56851
5.645,-0.128582,-2.5637
5.646,-0.131141,-2.55882
5.647,-0.133694,-2.55387
5.648,-0.136243,-2.54886
5.649,-0.138787,-2.54378
5.65,-0.141326,-2.53863
5.651,-0.143859,-2.53342
5.652,-0.146387,-2.52813
5.653,-0.14891,-2.52278
5.654,-0.151427,-2.51737
5.655,-0.153939,-2.51189
5.656,-0.156446,-2.50634
5.657,-0.158946,-2.50073
5.658,-0.161441,-2.49505
5.659,-0.163931,-2.4893
5.66,-0.166414,-2.48349
5.661,-0.168892,-2.47762
5.662,-0.171363,-2.47168
5.663,-0.173829,-2.46567
5.664,-0.176289,-2.4596
5.665,-0.178742,-2.45347
5.666,-0.181189,-2.44727
5.667,-0.18363,-2.44101
5.668,-0.186065,-2.43468
5.669,-0.188493,-2.42829
5.67,-0.190915,-2.42184
5.671,-0.193331,-2.41532
5.672,-0.195739,-2.40875
5.673,-0.198141,-2.4021
5.674,-0.200537,-2.3954
5.675,-0.202925,-2.38864
5.676,-0.205307,-2.38181
5.677,-0.207682,-2.37492
5.678,-0.21005,-2.36797
5.679,-0.212411,-2.36096
5.68,-0.214765,-2.35388
5.681,-0.217112,-2.34675
5.682,-0.219451,-2.33956
5.683,-0.221784,-2.3323
5.684,-0.224109,-2.32499
5.685,-0.226426,-2.31762
5.686,-0.228736,-2.31018
5.687,-0.231039,-2.30269
5.688,-0.233334,-2.29514
5.689,-0.235622,-2.28753
5.69,-0.237902,-2.27986
5.691,-0.240174,-2.27213
5.692,-0.242438,-2.26434
5.693,-0.244695,-2.2565
5.694,-0.246943,-2.2486
5.695,-0.249184,-2.24064
5.696,-0.251416,-2.23263
5.697,-0.253641,-2.22456
5.698,-0.255857,-2.21643
5.699,-0.258066,-2.20824
5.7,-0.260266,-2.2
5.701,-0.262457,-2.19171
5.702,-0.264641,-2.18335
5.703,-0.266816,-2.17495
5.704,-0.268982,-2.16648
5.705,-0.27114,-2.15797
5.706,-0.27329,-2.1494
5.707,-0.27543,-2.14077
5.708,-0.277562,-2.13209
5.709,-0.279686,-2.12336
5.71,-0.2818,-2.11458
5.711,-0.283906,-2.10574
5.712,-0.286003,-2.09685
5.713,-0.288091,-2.0879
5.714,-0.29017,-2.07891
5.715,-0.29224,-2.06986
5.716,-0.2943,-2.06076
5.717,-0.296352,-2.05161
5.718,-0.298394,-2.04241
5.719,-0.300428,-2.03316
5.72,-0.302451,-2.02385
5.721,-0.304466,-2.0145
5.722,-0.306471,-2.0051
5.723,-0.308467,-1.99565
5.724,-0.310453,-1.98615
5.725,-0.312429,-1.9766
5.726,-0.314396,-1.967
5.727,-0.316354,-1.95735
5.728,-0.318301,-1.94766
5.729,-0.320239,-1.93791
5.73,-0.322167,-1.92812
5.731,-0.324086,-1.91829
5.732,-0.325994,-1.9084
5.733,-0.327893,-1.89847
5.734,-0.329781,-1.88849
5.735,-0.33166,-1.87847
5.736,-0.333528,-1.8684
5.737,-0.335386,-1.85829
5.738,-0.337234,-1.84813
5.739,-0.339072,-1.83793
5.74,-0.3409,-1.82768
5.741,-0.342717,-1.81739
5.742,-0.344524,-1.80705
5.743,-0.346321,-1.79667
5.744,-0.348107,-1.78625
5.745,-0.349883,-1.77579
5.746,-0.351648,-1.76528
5.747,-0.353403,-1.75473
5.748,-0.355147,-1.74414
5.749,-0.356881,-1.73351
5.75,-0.358604,-1.72284
5.751,-0.360316,-1.71212
5.752,-0.362017,-1.70137
5.753,-0.363708,-1.69057
5.754,-0.365387,-1.67974
5.755,-0.367056,-1.66886
5.756,-0.368714,-1.65795
5.757,-0.370361,-1.647
5.758,-0.371997,-1.63601
5.759,-0.373622,-1.62498
5.76,-0.375236,-1.61391
5.761,-0.376839,-1.60281
5.762,-0.378431,-1.59167
5.763,-0.380011,-1.58049
5.764,-0.38158,-1.56927
5.765,-0.383138,-1.55802
5.766,-0.384685,-1.54674
5.767,-0.386221,-1.53541
5.768,-0.387745,-1.52406
5.769,-0.389257,-1.51266
5.77,-0.390759,-1.50124
5.771,-0.392248,-1.48978
5.772,-0.393727,-1.47828
5.773,-0.395193,-1.46675
5.774,-0.396649,-1.45519
5.775,-0.398092,-1.4436
5.776,-0.399524,-1.43197
5.777,-0.400944,-1.42031
5.778,-0.402353,-1.40862
5.779,-0.40375,-1.3969
5.78,-0.405135,-1.38515
5.781,-0.406508,-1.37337
5.782,-0.40787,-1.36155
5.783,-0.40922,-1.34971
5.784,-0.410558,-1.33784
5.785,-0.411883,-1.32593
5.786,-0.413197,-1.314
5.787,-0.4145,-1.30204
5.788,-0.41579,-1.29005
5.789,-0.417068,-1.27804
5.79,-0.418334,-1.26599
5.791,-0.419588,-1.25392
5.792,-0.420829,-1.24183
5.793,-0.422059,-1.2297
5.794,-0.423277,-1.21755
5.795,-0.424482,-1.20538
5.796,-0.425675,-1.19317
5.797,-0.426856,-1.18095
5.798,-0.428025,-1.1687
5.799,-0.429181,-1.15642
5.8,-0.430325,-1.14412
5.801,-0.431457,-1.1318
5.802,-0.432577,-1.11945
5.803,-0.433684,-1.10709
5.804,-0.434778,-1.09469
5.805,-0.435861,-1.08228
5.806,-0.436931,-1.06985
5.807,-0.437988,-1.05739
5.808,-0.439033,-1.04491
5.809,-0.440065,-1.03241
5.81,-0.441085,-1.01989
5.811,-0.442092,-1.00735
5.812,-0.443087,-0.994796
5.813,-0.444069,-0.982219
5.814,-0.445039,-0.969622
5.815,-0.445996,-0.957007
5.816,-0.44694,-0.944374
5.817,-0.447872,-0.931722
5.818,-0.448791,-0.919054
5.819,-0.449698,-0.906368
5.82,-0.450591,-0.893666
5.821,-0.451472,-0.880947
5.822,-0.45234,-0.868213
5.823,-0.453196,-0.855462
5.824,-0.454039,-0.842697
5.825,-0.454869,-0.829917
5.826,-0.455686,-0.817122
5.827,-0.45649,-0.804313
5.828,-0.457281,-0.79149
5.829,-0.45806,-0.778654
5.83,-0.458826,-0.765805
5.831,-0.459579,-0.752943
5.832,-0.460319,-0.740068
5.833,-0.461046,-0.727182
5.834,-0.46176,-0.714284
5.835,-0.462462,-0.701375
5.836,-0.46315,-0.688456
5.837,-0.463826,-0.675525
5.838,-0.464488,-0.662585
5.839,-0.465138,-0.649635
5.84,-0.465775,-0.636675
5.841,-0.466398,-0.623707
5.842,-0.467009,-0.61073
5.843,-0.467607,-0.597744
5.844,-0.468192,-0.584751
5.845,-0.468763,-0.57175
5.846,-0.469322,-0.558742
5.847,-0.469868,-0.545727
5.848,-0.4704,-0.532706
5.849,-0.47092,-0.519678
5.85,-0.471427,-0.506645
5.851,-0.47192,-0.493607
5.852,-0.472401,-0.480563
5.853,-0.472869,-0.467515
5.854,-0.473323,-0.454463
5.855,-0.473764,-0.441407
5.856,-0.474193,-0.428347
5.857,-0.474608,-0.415285
5.858,-0.47501,-0.402219
5.859,-0.475399,-0.389151
5.86,-0.475775,-0.376081
5.861,-0.476138,-0.36301
5.862,-0.476488,-0.349937
5.863,-0.476825,-0.336863
5.864,-0.477149,-0.323788
5.865,-0.47746,-0.310713
5.866,-0.477757,-0.297639
5.867,-0.478042,-0.284565
5.868,-0.478313,-0.271491
5.869,-0.478572,-0.258419
5.87,-0.478817,-0.245349
5.871,-0.47905,-0.232281
5.872,-0.479269,-0.219215
5.873,-0.479475,-0.206151
5.874,-0.479668,-0.193091
5.875,-0.479848,-0.180034
5.876,-0.480015,-0.16698
5.877,-0.480169,-0.153931
5.878,-0.48031,-0.140887
5.879,-0.480438,-0.127847
5.88,-0.480552,-0.114812
5.881,-0.480654,-0.101783
5.882,-0.480743,-0.0887601
5.883,-0.480819,-0.0757433
5.884,-0.480881,-0.0627331
5.885,-0.480931,-0.0497299
5.886,-0.480968,-0.036734
5.887,-0.480992,-0.0237458
5.888,-0.481002,-0.0107657
5.889,-0.481,0.00220602
5.89,-0.480985,0.015169
5.891,-0.480957,0.0281228
5.892,-0.480916,0.0410671
5.893,-0.480862,0.0540016
5.894,-0.480795,0.066926
5.895,-0.480715,0.0798398
5.896,-0.480622,0.0927427
5.897,-0.480517,0.105634
5.898,-0.480398,0.118515
5.899,-0.480267,0.131383
5.9,-0.480123,0.144239
5.901,-0.479966,0.157082
5.902,-0.479796,0.169912
5.903,-0.479613,0.182729
5.904,-0.479417,0.195532
5.905,-0.479209,0.208322
5.906,-0.478988,0.221097
5.907,-0.478754,0.233857
5.908,-0.478507,0.246602
5.909,-0.478248,0.259332
5.91,-0.477976,0.272046
5.911,-0.477691,0.284744
5.912,-0.477394,0.297426
5.913,-0.477084,0.31009
5.914,-0.476761,0.322738
5.915,-0.476426,0.335368
5.916,-0.476078,0.347981
5.917,-0.475717,0.360575
5.918,-0.475344,0.373151
5.919,-0.474958,0.385708
5.92,-0.47456,0.398246
5.921,-0.474149,0.410765
5.922,-0.473726,0.423264
5.923,-0.47329,0.435743
5.924,-0.472842,0.448201
5.925,-0.472381,0.460638
